EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,INJURIES_INDIRECT,DEATHS_INDIRECT,END_DATE,END_TIME
5170551,Escambia County,8/9/2000,1930,Flash Flood,0,0,0,0,0,0,8/9/2000,2100
5155388,Leon County,8/20/2000,1510,Flood,0,0,25000,0,0,0,8/20/2000,1700
5158462,Leon County,9/6/2000,700,Flash Flood,0,0,150000,0,0,0,9/6/2000,1400
5160553,Wakulla County,9/6/2000,700,Flash Flood,0,0,75000,0,0,0,9/6/2000,1400
5160552,Jefferson County,9/6/2000,700,Flash Flood,0,0,75000,0,0,0,9/6/2000,1400
5157718,Franklin County,9/22/2000,700,Flash Flood,0,0,200000,0,0,0,9/22/2000,1700
5157717,Gulf County,9/22/2000,700,Flash Flood,0,0,100000,0,0,0,9/22/2000,1500
5158945,Jefferson County,9/22/2000,900,Flash Flood,0,0,50000,0,0,0,9/22/2000,1700
5157716,Leon County,9/22/2000,900,Flash Flood,0,0,500000,0,0,0,9/22/2000,1700
5158946,Wakulla County,9/22/2000,900,Flash Flood,0,0,1000000,0,0,0,9/22/2000,1700
5235815,Escambia County,3/3/2001,1200,Flash Flood,0,0,5000,0,0,0,3/3/2001,1600
5235816,Santa Rosa County,3/3/2001,1200,Flash Flood,0,0,5000,0,0,0,3/3/2001,1600
5251411,Bay County,6/11/2001,1000,Flood,0,0,125000,0,0,0,6/11/2001,1500
5251197,Calhoun County,6/11/2001,1800,Flood,0,0,0,0,0,0,6/11/2001,2100
5251271,Leon County,6/11/2001,2200,Flash Flood,1,0,20000000,0,0,0,6/12/2001,200
5264565,Liberty County,8/6/2001,150,Flash Flood,0,0,25000,0,0,0,8/6/2001,300
5264662,Leon County,8/6/2001,1330,Flash Flood,0,0,750000,0,0,0,8/6/2001,1700
5264663,Leon County,8/6/2001,1800,Flash Flood,0,0,1500000,0,0,0,8/9/2001,1800
5264664,Wakulla County,8/6/2001,2000,Flash Flood,0,0,250000,0,0,0,8/10/2001,1200
5285714,Leon County,3/3/2002,200,Flash Flood,0,0,1000000,0,0,0,3/3/2002,600
5285718,Wakulla County,3/3/2002,200,Flash Flood,0,0,20000,0,0,0,3/3/2002,600
5285716,Calhoun County,3/3/2002,200,Flash Flood,0,0,10000,0,0,0,3/3/2002,600
5285715,Jefferson County,3/3/2002,300,Flash Flood,0,0,20000,0,0,0,3/3/2002,700
5320059,Gadsden County,9/14/2002,1100,Flash Flood,0,0,10000,0,0,0,9/14/2002,1300
5320061,Wakulla County,9/14/2002,1100,Flash Flood,0,0,10000,0,0,0,9/14/2002,1300
5320060,Leon County,9/14/2002,1100,Flash Flood,0,0,10000,0,0,0,9/14/2002,1300
5320052,Walton County,9/14/2002,2100,Flash Flood,0,0,125000,0,0,0,9/14/2002,2300
5320054,Bay County,9/14/2002,2230,Flash Flood,0,0,10000,0,0,0,9/15/2002,0
5320138,Washington County,9/14/2002,2230,Flash Flood,0,0,10000,0,0,0,9/15/2002,0
5320056,Calhoun County,9/14/2002,2300,Flash Flood,0,0,10000,0,0,0,9/15/2002,100
5320057,Holmes County,9/14/2002,2300,Flash Flood,0,0,5000,0,0,0,9/15/2002,100
5319755,Escambia County,9/25/2002,1100,Flash Flood,0,0,0,0,0,0,9/25/2002,1200
5319756,Santa Rosa County,9/25/2002,1305,Flash Flood,0,0,0,0,0,0,9/25/2002,1400
5319820,Escambia County,9/25/2002,2140,Flash Flood,0,0,0,0,0,0,9/26/2002,1500
5319821,Santa Rosa County,9/25/2002,2140,Flash Flood,0,0,0,0,0,0,9/26/2002,1500
5347623,Franklin County,3/7/2003,600,Flood,0,0,50000,0,0,0,3/9/2003,1200
5347029,Leon County,3/7/2003,600,Flood,0,0,100000,0,0,0,3/9/2003,600
5347984,Wakulla County,3/7/2003,600,Flood,0,0,150000,0,0,0,3/9/2003,1500
5347531,Liberty County,3/7/2003,600,Flood,0,0,100000,0,0,0,3/9/2003,600
5346737,Bay County,3/20/2003,500,Flash Flood,0,0,25000,0,0,0,3/20/2003,600
5358413,Escambia County,5/18/2003,845,Flash Flood,0,0,0,0,0,0,5/18/2003,1000
5364817,Leon County,6/18/2003,1300,Flood,0,0,20000,0,0,0,6/21/2003,1300
5369899,Escambia County,6/30/2003,2100,Flash Flood,0,0,0,0,0,0,6/30/2003,2359
5369900,Santa Rosa County,6/30/2003,2100,Flash Flood,0,0,0,0,0,0,6/30/2003,2359
5370605,Santa Rosa County,7/1/2003,0,Flash Flood,0,0,0,0,0,0,7/1/2003,800
5370603,Escambia County,7/1/2003,0,Flash Flood,0,0,0,0,0,0,7/1/2003,700
5334946,Bay County,7/2/2003,400,Flood,0,0,1000000,0,0,0,7/2/2003,2100
5377931,Walton County,8/11/2003,130,Flash Flood,0,0,0,0,0,0,8/11/2003,200
5404569,Walton County,6/26/2004,1540,Flash Flood,0,0,10000,0,0,0,6/26/2004,1640
5422228,Escambia County,9/16/2004,300,Flash Flood,0,0,0,0,0,0,9/16/2004,500
5439725,Walton County,3/31/2005,1730,Flash Flood,0,0,50000,0,0,0,3/31/2005,2030
5439726,Holmes County,3/31/2005,1730,Flash Flood,0,0,25000,0,0,0,3/31/2005,2030
5439798,Escambia County,3/31/2005,1800,Flash Flood,0,0,40000,0,0,0,3/31/2005,2359
5439763,Santa Rosa County,3/31/2005,1900,Flash Flood,0,0,3000,0,0,0,3/31/2005,2359
5443066,Escambia County,4/1/2005,0,Flash Flood,0,0,100000,0,0,0,4/1/2005,1130
5443068,Santa Rosa County,4/1/2005,0,Flash Flood,0,0,25000,0,0,0,4/1/2005,1130
5447838,Holmes County,4/1/2005,500,Flood,0,0,250000,0,0,0,4/2/2005,2000
5447900,Washington County,4/1/2005,600,Flood,0,0,500000,0,0,0,4/3/2005,600
5447904,Gulf County,4/1/2005,600,Flood,0,0,5000000,0,0,0,4/7/2005,600
5447902,Walton County,4/1/2005,1600,Flood,0,0,100000,0,0,0,4/3/2005,1600
5447837,Liberty County,4/1/2005,1800,Flood,0,0,25000,0,0,0,4/2/2005,600
5443260,Escambia County,4/6/2005,1730,Flash Flood,0,0,150000,0,0,0,4/7/2005,200
5443261,Santa Rosa County,4/6/2005,1750,Flash Flood,0,0,25000,0,0,0,4/7/2005,200
5443704,Santa Rosa County,4/30/2005,1100,Flash Flood,0,0,0,0,0,0,4/30/2005,1200
5443705,Escambia County,4/30/2005,1100,Flash Flood,0,0,0,0,0,0,4/30/2005,1200
5463448,Leon County,7/10/2005,1130,Flash Flood,0,0,500000,0,0,0,7/10/2005,1530
5463716,Santa Rosa County,7/10/2005,1330,Flash Flood,0,0,0,0,0,0,7/10/2005,1800
5463715,Escambia County,7/10/2005,1330,Flash Flood,0,0,0,0,0,0,7/10/2005,1800
5469394,Escambia County,8/29/2005,1200,Flash Flood,0,0,0,0,0,0,8/29/2005,1830
5469395,Santa Rosa County,8/29/2005,1200,Flash Flood,0,0,0,0,0,0,8/29/2005,1830
5475493,Santa Rosa County,9/26/2005,1000,Flash Flood,0,0,0,0,0,0,9/26/2005,1130
5475494,Escambia County,9/26/2005,1000,Flash Flood,0,0,0,0,0,0,9/26/2005,1130
5492531,Wakulla County,1/2/2006,1440,Flash Flood,0,0,1000,0,0,0,1/2/2006,1530
5492381,Leon County,2/2/2006,1700,Flash Flood,0,0,0,0,0,0,2/2/2006,1800
33245,Escambia County,5/30/2007,1215,Flash Flood,0,0,0,0,0,0,5/30/2007,1330
61496,Escambia County,10/19/2007,140,Flash Flood,0,0,20000,0,0,0,10/19/2007,1300
62253,Santa Rosa County,10/19/2007,140,Flash Flood,0,0,10000,0,0,0,10/19/2007,1300
75607,Escambia County,1/31/2008,2030,Flash Flood,0,0,0,0,0,0,1/31/2008,2130
81599,Bay County,2/21/2008,1615,Flood,0,0,750000,0,0,0,2/21/2008,2215
81600,Washington County,2/21/2008,1700,Flood,0,0,0,0,0,0,2/21/2008,2000
93049,Escambia County,4/5/2008,600,Flash Flood,0,0,0,0,0,0,4/5/2008,1100
93055,Santa Rosa County,4/5/2008,750,Flash Flood,0,0,8000,0,0,0,4/5/2008,1100
154582,Jefferson County,8/23/2008,1100,Flash Flood,0,0,100000,0,0,0,8/23/2008,2100
154594,Gadsden County,8/23/2008,1200,Flash Flood,0,0,100000,0,0,0,8/23/2008,2200
154591,Wakulla County,8/23/2008,1200,Flash Flood,0,0,500000,0,0,0,8/23/2008,2200
154586,Leon County,8/23/2008,1200,Flash Flood,0,0,10000000,0,0,0,8/23/2008,2200
137524,Escambia County,10/7/2008,500,Flash Flood,0,0,0,0,0,0,10/7/2008,800
141150,Leon County,11/14/2008,955,Flash Flood,0,0,0,0,0,0,11/14/2008,1055
141151,Leon County,11/14/2008,1000,Flash Flood,0,0,0,0,0,0,11/14/2008,1100
140645,Escambia County,12/10/2008,830,Flash Flood,0,0,5000,0,0,0,12/10/2008,1130
161058,Escambia County,3/28/2009,237,Flash Flood,0,0,0,0,0,0,3/28/2009,337
163360,Washington County,3/30/2009,0,Flood,0,0,150000,0,0,0,3/31/2009,2300
163361,Leon County,3/30/2009,1200,Flood,0,0,250000,0,0,0,3/31/2009,2300
163362,Calhoun County,3/30/2009,1200,Flood,0,0,500000,0,0,0,3/31/2009,2300
200431,Washington County,4/1/2009,0,Flood,0,0,200000,0,0,0,4/3/2009,0
167456,Gadsden County,4/2/2009,1100,Flash Flood,0,0,0,0,0,0,4/2/2009,1200
167551,Leon County,4/2/2009,1222,Flood,0,0,0,0,0,0,4/2/2009,1322
167555,Leon County,4/2/2009,1226,Flood,0,0,0,0,0,0,4/2/2009,1326
167556,Leon County,4/2/2009,1226,Flood,0,0,0,0,0,0,4/2/2009,1326
167563,Holmes County,4/2/2009,1426,Flood,0,0,0,0,0,0,4/2/2009,1526
167562,Holmes County,4/2/2009,1426,Flood,0,0,0,0,0,0,4/2/2009,1526
168390,Leon County,4/13/2009,1510,Flood,0,0,0,0,0,0,4/13/2009,1610
168402,Leon County,4/13/2009,1515,Flood,0,0,0,0,0,0,4/13/2009,1615
168399,Leon County,4/13/2009,1525,Flood,0,0,0,0,0,0,4/13/2009,1625
168400,Leon County,4/13/2009,1530,Flood,0,0,0,0,0,0,4/13/2009,1630
168401,Leon County,4/13/2009,1545,Flood,0,0,0,0,0,0,4/13/2009,1645
173990,Santa Rosa County,5/5/2009,1420,Flash Flood,0,0,25000,0,0,0,5/5/2009,1540
173524,Leon County,6/28/2009,1935,Flash Flood,0,0,0,0,0,0,6/28/2009,2035
190727,Leon County,7/2/2009,1620,Flood,0,0,0,0,0,0,7/2/2009,1720
190807,Walton County,7/6/2009,740,Flood,0,0,0,0,0,0,7/6/2009,800
193612,Franklin County,9/18/2009,700,Flood,0,0,0,0,0,0,9/18/2009,1300
206702,Bay County,12/2/2009,850,Flood,0,0,0,0,0,0,12/2/2009,1050
206703,Gulf County,12/2/2009,1115,Flood,0,0,0,0,0,0,12/2/2009,1315
206704,Gadsden County,12/2/2009,1235,Flood,0,0,0,0,0,0,12/2/2009,1435
206705,Wakulla County,12/2/2009,1420,Flood,0,0,0,0,0,0,12/2/2009,1620
213798,Santa Rosa County,1/20/2010,2250,Flash Flood,0,0,0,0,0,0,1/21/2010,0
213809,Santa Rosa County,1/20/2010,2250,Flash Flood,0,0,0,0,0,0,1/21/2010,0
213816,Escambia County,1/21/2010,300,Flash Flood,0,0,0,0,0,0,1/21/2010,600
213817,Escambia County,1/21/2010,300,Flash Flood,0,0,0,0,0,0,1/21/2010,600
213821,Escambia County,1/21/2010,300,Flash Flood,0,0,0,0,0,0,1/21/2010,600
213820,Escambia County,1/21/2010,300,Flash Flood,0,0,0,0,0,0,1/21/2010,600
229457,Walton County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,1400
229458,Bay County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,1400
229455,Wakulla County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,1400
213834,Santa Rosa County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,600
213831,Santa Rosa County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,600
213826,Santa Rosa County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,600
229456,Leon County,1/21/2010,400,Flash Flood,0,0,0,0,0,0,1/21/2010,1400
213824,Santa Rosa County,1/21/2010,1000,Flash Flood,0,0,0,0,0,0,1/21/2010,1200
235375,Walton County,5/3/2010,1849,Flood,0,0,0,0,0,0,5/4/2010,330
235381,Bay County,5/4/2010,549,Flood,0,0,0,0,0,0,5/4/2010,1000
235387,Calhoun County,5/4/2010,635,Flood,0,0,0,0,0,0,5/4/2010,1000
235394,Calhoun County,5/4/2010,743,Flood,0,0,0,0,0,0,5/4/2010,1000
253046,Leon County,7/15/2010,1700,Flash Flood,0,0,20000,0,0,0,7/15/2010,1800
258866,Bay County,8/25/2010,30,Flash Flood,0,0,0,0,0,0,8/25/2010,230
269160,Escambia County,11/3/2010,730,Flash Flood,0,0,0,0,0,0,11/3/2010,830
269165,Escambia County,11/3/2010,730,Flash Flood,0,0,0,0,0,0,11/3/2010,830
269161,Escambia County,11/3/2010,730,Flash Flood,0,0,0,0,0,0,11/3/2010,830
269162,Escambia County,11/3/2010,730,Flash Flood,0,0,0,0,0,0,11/3/2010,830
269163,Escambia County,11/3/2010,730,Flash Flood,0,0,0,0,0,0,11/3/2010,830
357816,Washington County,2/18/2012,1930,Flash Flood,0,0,0,0,0,0,2/19/2012,130
357813,Holmes County,2/18/2012,2101,Flash Flood,0,0,0,0,0,0,2/19/2012,130
392628,Escambia County,6/9/2012,902,Flash Flood,0,0,0,0,0,0,6/9/2012,1200
398028,Escambia County,6/9/2012,950,Flash Flood,0,0,10000,0,0,0,6/9/2012,1400
392647,Escambia County,6/9/2012,1215,Flash Flood,0,0,5000,0,0,0,6/9/2012,1715
397907,Escambia County,6/9/2012,1333,Flash Flood,0,0,50000,0,0,0,6/9/2012,1733
398042,Santa Rosa County,6/9/2012,1425,Flash Flood,0,0,0,0,0,0,6/9/2012,1630
398065,Escambia County,6/9/2012,1509,Flash Flood,0,0,10000,0,0,0,6/9/2012,1700
396531,Wakulla County,6/25/2012,1112,Flash Flood,0,0,8790000,0,0,0,6/26/2012,415
396525,Leon County,6/25/2012,1803,Flash Flood,0,0,50000,0,0,0,6/26/2012,100
396520,Jefferson County,6/25/2012,1836,Flash Flood,0,0,20000,0,0,0,6/26/2012,100
405088,Escambia County,7/6/2012,730,Flash Flood,0,0,0,0,0,0,7/6/2012,930
392333,Holmes County,8/7/2012,700,Flash Flood,0,0,0,0,0,0,8/7/2012,830
398426,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398425,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398424,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398422,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398421,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398429,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398428,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
398427,Walton County,9/5/2012,700,Flood,0,0,0,0,0,0,9/5/2012,1315
427448,Holmes County,2/12/2013,1922,Flood,0,0,0,0,0,0,2/13/2013,200
435762,Bay County,2/25/2013,930,Flash Flood,0,0,0,0,0,0,2/25/2013,1415
435766,Bay County,2/25/2013,1200,Flash Flood,0,0,0,0,0,0,2/25/2013,1415
435765,Bay County,2/25/2013,1200,Flash Flood,0,0,0,0,0,0,2/25/2013,1415
435780,Walton County,2/25/2013,1400,Flood,0,0,1000000,0,0,0,2/26/2013,1100
435776,Bay County,2/25/2013,1500,Flood,0,0,0,0,0,0,2/26/2013,1100
435775,Washington County,2/25/2013,1800,Flood,0,0,1360000,0,0,0,2/26/2013,1100
435774,Calhoun County,2/25/2013,1800,Flood,0,0,1100000,0,0,0,2/26/2013,1100
436277,Holmes County,2/25/2013,1800,Flood,0,0,1460000,0,0,0,2/26/2013,1100
427318,Gadsden County,2/26/2013,528,Flash Flood,0,0,0,0,0,0,2/26/2013,615
435778,Leon County,2/26/2013,604,Flash Flood,0,0,0,0,0,0,2/26/2013,645
465600,Santa Rosa County,6/10/2013,715,Flash Flood,0,0,0,0,0,0,6/10/2013,1115
464370,Escambia County,6/10/2013,800,Flash Flood,0,0,0,0,0,0,6/10/2013,1200
469461,Holmes County,7/3/2013,1000,Flash Flood,0,0,0,0,0,0,7/3/2013,1315
469476,Washington County,7/3/2013,1000,Flash Flood,0,0,0,0,0,0,7/3/2013,1315
469483,Washington County,7/3/2013,1150,Flash Flood,0,0,0,0,0,0,7/3/2013,1315
469466,Walton County,7/3/2013,1200,Flash Flood,0,0,0,0,0,0,7/3/2013,1315
469469,Leon County,7/3/2013,1520,Flash Flood,0,0,0,0,0,0,7/3/2013,1600
471426,Holmes County,7/4/2013,345,Flood,0,0,8500000,0,0,0,7/6/2013,1900
471429,Walton County,7/4/2013,345,Flood,0,0,11000000,0,0,0,7/6/2013,1900
471363,Holmes County,7/4/2013,830,Flash Flood,0,0,0,0,0,0,7/4/2013,1045
471366,Holmes County,7/4/2013,830,Flash Flood,0,0,0,0,0,0,7/4/2013,1045
471369,Holmes County,7/4/2013,830,Flash Flood,0,0,0,0,0,0,7/4/2013,1045
471367,Holmes County,7/4/2013,830,Flash Flood,0,0,0,0,0,0,7/4/2013,1045
471371,Holmes County,7/4/2013,900,Flash Flood,0,0,0,0,0,0,7/4/2013,1045
471373,Holmes County,7/4/2013,1000,Flash Flood,0,0,0,0,0,0,7/4/2013,1645
469485,Washington County,7/4/2013,1050,Flash Flood,0,0,0,0,0,0,7/4/2013,1430
471400,Bay County,7/4/2013,1111,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471404,Bay County,7/4/2013,1140,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471402,Bay County,7/4/2013,1140,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471376,Holmes County,7/4/2013,1200,Flash Flood,0,0,0,0,0,0,7/4/2013,1500
471377,Holmes County,7/4/2013,1200,Flash Flood,0,0,0,0,0,0,7/4/2013,1500
471375,Holmes County,7/4/2013,1200,Flash Flood,0,0,0,0,0,0,7/4/2013,1500
471406,Bay County,7/4/2013,1235,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471407,Bay County,7/4/2013,1350,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471410,Bay County,7/4/2013,1350,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471431,Washington County,7/4/2013,1600,Flood,0,0,18700000,0,0,0,7/6/2013,1900
471383,Bay County,7/4/2013,1600,Flash Flood,0,0,0,0,0,0,7/4/2013,1900
471424,Bay County,7/4/2013,1900,Flood,0,0,1000000,0,0,0,7/6/2013,1900
472047,Santa Rosa County,7/5/2013,1329,Flash Flood,0,0,0,0,0,0,7/5/2013,1529
472061,Santa Rosa County,7/5/2013,1558,Flash Flood,0,0,0,0,0,0,7/5/2013,1758
472065,Santa Rosa County,7/5/2013,1558,Flash Flood,0,0,0,0,0,0,7/5/2013,1758
471397,Bay County,7/6/2013,1348,Flash Flood,0,0,0,0,0,0,7/6/2013,1715
471398,Bay County,7/6/2013,1358,Flash Flood,0,0,0,0,0,0,7/6/2013,1715
472107,Santa Rosa County,7/22/2013,1745,Flash Flood,0,0,10000,0,0,0,7/22/2013,1845
472108,Santa Rosa County,7/22/2013,1921,Flash Flood,0,0,25000,0,0,0,7/22/2013,2030
472109,Santa Rosa County,7/22/2013,1921,Flash Flood,0,0,25000,0,0,0,7/22/2013,2030
475680,Bay County,8/1/2013,700,Flash Flood,0,0,0,0,0,0,8/1/2013,800
475681,Bay County,8/1/2013,700,Flash Flood,0,0,0,0,0,0,8/1/2013,800
475881,Bay County,8/17/2013,1100,Flash Flood,0,0,0,0,0,0,8/17/2013,1300
475861,Bay County,8/17/2013,1215,Flash Flood,0,0,0,0,0,0,8/17/2013,1630
475862,Bay County,8/17/2013,1215,Flash Flood,0,0,0,0,0,0,8/17/2013,1630
475863,Bay County,8/17/2013,1315,Flash Flood,0,0,0,0,0,0,8/17/2013,1630
475864,Bay County,8/17/2013,1415,Flash Flood,0,0,0,0,0,0,8/17/2013,1630
475865,Bay County,8/17/2013,1415,Flash Flood,0,0,0,0,0,0,8/17/2013,2230
475866,Bay County,8/17/2013,1530,Flash Flood,0,0,20000,0,0,0,8/17/2013,1630
475877,Walton County,8/18/2013,1020,Flood,0,0,500000,0,0,0,8/19/2013,1020
475878,Walton County,8/18/2013,1400,Flood,0,0,500000,0,0,0,8/19/2013,1400
475869,Walton County,8/18/2013,1400,Flash Flood,0,0,0,0,0,0,8/18/2013,1730
475870,Washington County,8/18/2013,1400,Flash Flood,0,0,5000000,0,0,0,8/18/2013,1730
475871,Walton County,8/18/2013,1500,Flash Flood,0,0,0,0,0,0,8/18/2013,1730
475872,Bay County,8/18/2013,1515,Flash Flood,0,0,0,0,0,0,8/18/2013,1730
475873,Washington County,8/18/2013,1530,Flash Flood,0,0,0,0,0,0,8/18/2013,1730
475874,Leon County,8/19/2013,2230,Flash Flood,0,0,0,0,0,0,8/19/2013,2315
475875,Leon County,8/19/2013,2245,Flash Flood,0,0,0,0,0,0,8/19/2013,2315
495563,Bay County,2/23/2014,742,Flash Flood,0,0,0,0,0,0,2/23/2014,900
495565,Bay County,2/23/2014,742,Flash Flood,0,0,0,0,0,0,2/23/2014,900
495566,Bay County,2/23/2014,742,Flash Flood,0,0,0,0,0,0,2/23/2014,900
495567,Bay County,2/23/2014,745,Flash Flood,0,0,0,0,0,0,2/23/2014,900
509340,Escambia County,3/28/2014,955,Flood,0,0,0,0,0,0,3/28/2014,1155
509337,Santa Rosa County,3/28/2014,1035,Flood,0,0,10000,0,0,0,3/28/2014,1235
516856,Escambia County,4/14/2014,2025,Flash Flood,0,0,0,0,0,0,4/14/2014,2225
515579,Washington County,4/15/2014,15,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515590,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515607,Walton County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515589,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515588,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515587,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515583,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515580,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515594,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515593,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515592,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515591,Washington County,4/15/2014,45,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515608,Walton County,4/15/2014,106,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515609,Walton County,4/15/2014,108,Flash Flood,0,0,0,0,0,0,4/15/2014,315
515813,Leon County,4/15/2014,549,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515815,Leon County,4/15/2014,620,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515828,Leon County,4/15/2014,620,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515822,Leon County,4/15/2014,620,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515820,Leon County,4/15/2014,620,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515817,Jefferson County,4/15/2014,620,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515824,Leon County,4/15/2014,637,Flash Flood,0,0,0,0,0,0,4/15/2014,800
515558,Walton County,4/18/2014,1145,Flood,0,0,0,0,0,0,4/19/2014,0
515561,Walton County,4/18/2014,1145,Flood,0,0,0,0,0,0,4/19/2014,0
515560,Walton County,4/18/2014,1145,Flood,0,0,0,0,0,0,4/19/2014,0
515559,Walton County,4/18/2014,1145,Flood,0,0,0,0,0,0,4/19/2014,0
515562,Walton County,4/18/2014,1209,Flood,0,0,0,0,0,0,4/19/2014,0
515566,Walton County,4/18/2014,1209,Flood,0,0,0,0,0,0,4/19/2014,0
515565,Walton County,4/18/2014,1209,Flood,0,0,0,0,0,0,4/19/2014,0
515564,Walton County,4/18/2014,1209,Flood,0,0,0,0,0,0,4/19/2014,0
515563,Walton County,4/18/2014,1209,Flood,0,0,0,0,0,0,4/19/2014,0
515567,Walton County,4/18/2014,1320,Flood,0,0,0,0,0,0,4/19/2014,0
515570,Walton County,4/18/2014,1320,Flood,0,0,0,0,0,0,4/19/2014,0
515569,Walton County,4/18/2014,1320,Flood,0,0,0,0,0,0,4/19/2014,0
515568,Walton County,4/18/2014,1320,Flood,0,0,0,0,0,0,4/19/2014,0
515571,Walton County,4/18/2014,1345,Flood,0,0,0,0,0,0,4/19/2014,0
515573,Walton County,4/18/2014,1345,Flood,0,0,0,0,0,0,4/19/2014,0
515572,Walton County,4/18/2014,1345,Flood,0,0,0,0,0,0,4/19/2014,0
515574,Walton County,4/18/2014,1353,Flood,0,0,0,0,0,0,4/19/2014,0
515556,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515553,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515552,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515551,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515550,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515549,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515548,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515547,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515546,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515545,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515555,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515554,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
515557,Holmes County,4/18/2014,1700,Flood,0,0,0,0,0,0,4/19/2014,0
516957,Escambia County,4/29/2014,1645,Flash Flood,1,0,150000000,0,0,0,4/30/2014,800
516956,Santa Rosa County,4/29/2014,2030,Flash Flood,0,0,16000000,0,0,0,4/30/2014,800
515929,Walton County,4/30/2014,0,Flash Flood,0,0,0,0,0,0,4/30/2014,600
515928,Walton County,4/30/2014,0,Flash Flood,0,0,0,0,0,0,4/30/2014,600
515926,Holmes County,4/30/2014,100,Flash Flood,0,0,0,0,0,0,4/30/2014,530
515931,Walton County,4/30/2014,118,Flash Flood,0,0,60000,0,0,0,4/30/2014,1300
515927,Holmes County,4/30/2014,119,Flash Flood,0,0,0,0,0,0,4/30/2014,530
515932,Walton County,4/30/2014,140,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515930,Walton County,4/30/2014,300,Flash Flood,0,0,0,0,0,0,4/30/2014,600
515919,Washington County,4/30/2014,430,Flash Flood,0,0,0,0,0,0,4/30/2014,615
515934,Walton County,4/30/2014,430,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515933,Walton County,4/30/2014,430,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
